client,document_type,created_at,segment
16737,14,2021-11-01,K
16738,14,2021-09-01,F
16739,14,2022-04-01,F
16740,14,2021-11-01,F
16741,14,2021-10-01,O
16742,14,2022-07-01,B
16743,14,2022-08-01,K
16744,14,2021-10-01,I
16745,14,2021-12-01,O
16746,14,2022-02-01,F
16747,14,2021-11-01,B
16748,14,2022-11-01,I
16749,14,2022-08-01,M
16750,14,2021-11-01,F
16751,14,2021-10-01,B
16752,14,2021-10-01,E
16753,14,2021-09-01,E
16754,14,2021-09-01,B
16755,14,2022-05-01,N
16756,14,2021-10-01,B
16757,11,2021-06-01,B
16758,14,2021-12-01,O
16759,14,2022-10-01,I
16760,14,2021-11-01,D
16761,14,2021-10-01,N
16762,14,2022-01-01,K
16763,14,2022-10-01,F
16764,14,2021-09-01,B
16765,14,2022-04-01,O
16766,11,2021-07-01,I
16767,14,2021-09-01,I
16768,14,2021-09-01,B
16769,14,2021-10-01,E
16770,14,2021-10-01,H
16771,14,2021-10-01,M
16772,14,2022-03-01,K
16773,14,2021-10-01,I
16774,14,2022-09-01,I
16775,14,2021-11-01,F
16776,11,2020-12-01,G
16777,14,2021-11-01,I
16778,14,2021-10-01,I
16779,14,2021-12-01,B
16780,14,2021-11-01,I
16781,14,2021-10-01,F
16782,11,2021-11-01,M
16783,14,2022-03-01,K
16784,14,2022-02-01,D
16785,14,2021-10-01,K
16786,11,2021-10-01,F
16787,11,2021-02-01,I
16788,14,2021-10-01,I
16789,14,2022-03-01,E
16790,14,2021-11-01,K
16791,11,2021-11-01,I
16792,14,2021-09-01,O
16793,14,2022-05-01,M
16794,14,2021-10-01,J
16795,14,2021-10-01,B
16796,14,2021-10-01,I
16797,14,2021-09-01,I
16798,14,2021-12-01,D
16799,14,2021-10-01,E
16800,14,2021-10-01,K
16801,14,2022-05-01,K
16802,14,2022-08-01,B
16803,14,2022-01-01,M
16804,14,2022-08-01,N
16805,14,2022-01-01,J
16806,14,2021-10-01,I
16807,11,2020-12-01,I
16808,14,2022-02-01,M
16809,11,2021-10-01,I
16810,14,2021-10-01,O
16811,14,2021-11-01,N
16812,14,2022-10-01,N
16813,14,2021-12-01,N
16814,14,2021-11-01,E
16815,14,2022-06-01,B
16816,14,2022-01-01,K
16817,14,2021-10-01,F
16818,14,2021-10-01,F
16819,11,2021-11-01,K
16820,14,2022-08-01,B
16821,11,2021-11-01,B
16822,14,2021-11-01,O
16823,14,2021-10-01,K
16824,14,2021-10-01,B
16825,11,2021-09-01,I
16826,14,2021-11-01,I
16827,11,2021-01-01,I
16828,14,2020-11-01,J
16829,14,2022-08-01,K
16830,11,2022-10-01,M
16831,14,2022-03-01,E
16832,14,2021-10-01,O
16833,14,2021-10-01,I
16834,14,2021-11-01,F
16835,14,2021-11-01,K
16836,14,2022-03-01,A
16837,14,2021-12-01,F
16838,14,2022-02-01,F
16839,14,2021-11-01,M
16840,14,2022-03-01,I
16841,14,2021-10-01,I
16842,14,2021-10-01,K
16843,14,2022-08-01,F
16844,14,2022-05-01,B
16845,14,2021-10-01,F
16846,14,2021-10-01,E
16847,11,2021-01-01,B
16848,11,2021-10-01,M
16849,14,2022-01-01,F
16850,14,2021-10-01,K
16851,14,2021-12-01,B
16852,14,2021-12-01,B
16853,14,2021-10-01,E
16854,14,2021-10-01,J
16855,14,2022-08-01,F
16856,14,2022-01-01,L
16857,14,2021-12-01,M
16858,14,2021-10-01,B
16859,14,2021-10-01,I
16860,14,2021-11-01,F
16861,14,2021-10-01,J
16862,11,2021-10-01,B
16863,11,2021-06-01,B
16864,11,2021-04-01,I
16865,14,2021-12-01,K
16866,14,2022-08-01,I
16867,14,2021-10-01,F
16868,14,2021-12-01,I
16869,14,2021-12-01,K
16870,14,2022-07-01,K
16871,14,2021-10-01,I
16872,14,2021-12-01,O
16873,14,2021-10-01,F
16874,14,2021-11-01,B
16875,14,2022-12-01,M
16876,14,2022-09-01,G
16877,14,2021-12-01,M
16878,14,2022-02-01,M
16879,14,2021-10-01,I
16880,14,2021-12-01,J
16881,14,2021-12-01,I
16882,11,2019-04-01,N
16883,14,2021-10-01,L
16884,11,2021-04-01,K
16885,14,2022-01-01,F
16886,11,2022-02-01,O
16887,14,2021-10-01,E
16888,11,2022-01-01,N
16889,11,2021-07-01,I
16890,11,2019-09-01,D
16891,14,2021-10-01,I
16892,14,2022-01-01,F
16893,11,2022-01-01,N
16894,14,2021-11-01,M
16895,14,2022-03-01,B
16896,14,2022-01-01,K
16897,14,2022-05-01,I
16898,14,2021-10-01,I
16899,14,2022-04-01,J
16900,14,2022-06-01,B
16901,14,2021-10-01,O
16902,14,2022-01-01,K
16903,14,2021-11-01,N
16904,14,2022-07-01,A
16905,14,2021-11-01,E
16906,14,2021-12-01,B
16907,14,2022-02-01,F
16908,14,2022-03-01,B
16909,14,2021-11-01,J
16910,11,2022-09-01,I
16911,14,2022-02-01,D
16912,14,2021-11-01,G
16913,14,2022-02-01,O
16914,14,2022-01-01,B
16915,14,2022-11-01,O
16916,14,2021-10-01,F
16917,14,2022-06-01,J
16918,14,2022-01-01,F
16919,14,2021-10-01,E
16920,14,2021-11-01,F
16921,14,2022-01-01,I
16922,14,2021-11-01,B
16923,14,2022-08-01,I
16924,14,2022-05-01,M
16925,14,2021-12-01,K
16926,14,2022-10-01,E
16927,14,2022-03-01,K
16928,14,2021-11-01,I
16929,14,2021-11-01,B
16930,14,2021-11-01,D
16931,14,2022-02-01,M
16932,14,2022-05-01,K
16933,14,2021-10-01,B
16934,14,2021-11-01,M
16935,14,2022-01-01,N
16936,14,2021-11-01,K
16937,14,2021-11-01,I
16938,14,2021-11-01,O
16939,14,2021-11-01,I
16940,14,2021-11-01,N
16941,14,2021-11-01,E
16942,14,2022-12-01,K
16943,14,2021-11-01,B
16944,14,2022-03-01,M
16945,14,2022-01-01,J
16946,11,2022-08-01,K
16947,14,2021-11-01,K
16948,14,2021-11-01,O
16949,14,2022-02-01,A
16950,14,2022-12-01,F
16951,14,2022-02-01,B
16952,14,2021-11-01,NA
16953,14,2021-11-01,K
16954,14,2021-11-01,F
16955,14,2022-07-01,N
16956,14,2021-11-01,B
16957,14,2021-12-01,K
16958,14,2022-11-01,F
16959,11,2020-12-01,I
16960,14,2021-11-01,K
16961,14,2021-11-01,K
16962,14,2021-11-01,F
16963,14,2022-12-01,I
16964,14,2022-03-01,K
16965,14,2021-12-01,I
16966,14,2022-01-01,M
16967,14,2022-01-01,I
16968,14,2021-12-01,F
16969,14,2022-11-01,A
16970,14,2022-02-01,G
16971,14,2021-11-01,K
16972,14,2022-10-01,O
16973,14,2022-03-01,K
16974,14,2021-11-01,O
16975,14,2022-01-01,B
16976,14,2022-02-01,E
16977,11,2022-06-01,O
16978,14,2022-02-01,O
16979,14,2021-11-01,F
16980,14,2022-05-01,O
16981,14,2022-01-01,K
16982,14,2021-11-01,B
16983,14,2021-11-01,J
16984,14,2022-01-01,M
16985,14,2022-08-01,F
16986,14,2021-11-01,O
16987,14,2022-02-01,N
16988,14,2022-06-01,K
16989,14,2022-11-01,K
16990,14,2022-01-01,F
16991,14,2021-12-01,K
16992,14,2022-01-01,N
16993,14,2021-12-01,F
16994,14,2021-11-01,I
16995,14,2022-12-01,N
16996,14,2021-11-01,F
16997,14,2021-11-01,B
16998,14,2022-02-01,K
16999,14,2021-11-01,I
17000,14,2021-11-01,K
17001,14,2022-06-01,F
17002,14,2022-02-01,B
17003,14,2022-02-01,I
17004,14,2021-11-01,K
17005,14,2022-01-01,M
17006,14,2022-02-01,K
17007,14,2021-11-01,B
17008,11,2021-10-01,J
17009,11,2020-01-01,F
17010,14,2022-04-01,B
17011,14,2021-11-01,J
17012,11,2021-10-01,E
17013,14,2022-01-01,F
17014,14,2021-11-01,F
17015,14,2022-07-01,B
17016,14,2022-01-01,F
17017,14,2021-11-01,N
17018,14,2022-10-01,B
17019,11,2022-09-01,I
17020,14,2021-12-01,H
17021,14,2022-08-01,B
17022,14,2021-12-01,K
17023,14,2021-11-01,F
17024,11,2021-12-01,N
17025,14,2022-06-01,I
17026,14,2021-12-01,I
17027,14,2022-06-01,F
17028,14,2022-02-01,I
17029,14,2022-04-01,J
17030,11,2022-07-01,I
17031,14,2021-12-01,K
17032,14,2021-11-01,B
17033,14,2021-12-01,D
17034,11,2020-12-01,O
17035,14,2021-12-01,N
17036,14,2021-12-01,N
17037,11,2019-05-01,F
17038,14,2022-04-01,B
17039,14,2022-06-01,I
17040,14,2022-06-01,G
17041,14,2022-08-01,L
17042,14,2021-12-01,B
17043,14,2021-12-01,O
17044,14,2022-08-01,J
17045,14,2022-05-01,G
17046,14,2022-07-01,B
17047,14,2022-05-01,B
17048,14,2021-12-01,N
17049,14,2022-09-01,K
17050,14,2022-08-01,F
17051,14,2021-12-01,F
17052,14,2021-11-01,B
17053,14,2022-02-01,B
17054,14,2021-12-01,M
17055,14,2022-05-01,I
17056,14,2021-11-01,I
17057,14,2022-11-01,D
17058,11,2022-03-01,N
17059,14,2022-04-01,I
17060,14,2022-09-01,B
17061,14,2022-12-01,M
17062,14,2021-12-01,M
17063,14,2021-12-01,B
17064,14,2022-06-01,F
17065,14,2022-06-01,H
17066,14,2022-07-01,I
17067,14,2022-07-01,N
17068,14,2021-12-01,B
17069,11,2021-09-01,B
17070,11,2020-12-01,N
17071,14,2021-12-01,K
17072,14,2021-12-01,F
17073,14,2021-12-01,F
17074,14,2022-05-01,K
17075,14,2022-02-01,G
17076,14,2021-12-01,F
17077,11,2019-03-01,F
17078,11,2022-04-01,E
17079,14,2021-05-01,K
17080,14,2021-12-01,F
17081,14,2022-01-01,M
17082,11,2022-11-01,I
17083,14,2021-12-01,F
17084,14,2021-12-01,B
17085,14,2022-08-01,N
17086,14,2021-12-01,F
17087,14,2022-11-01,L
17088,14,2022-08-01,O
17089,14,2022-07-01,B
17090,14,2021-12-01,B
17091,14,2022-09-01,B
17092,11,2019-08-01,I
17093,14,2022-02-01,F
17094,14,2021-12-01,F
17095,14,2022-02-01,F
17096,14,2021-12-01,F
17097,14,2022-02-01,D
17098,14,2022-09-01,J
17099,14,2021-12-01,M
17100,14,2022-01-01,B
17101,14,2022-02-01,F
17102,14,2022-08-01,H
17103,14,2021-12-01,K
17104,14,2021-12-01,K
17105,14,2022-01-01,E
17106,14,2021-12-01,I
17107,11,2021-01-01,M
17108,14,2022-01-01,F
17109,14,2021-12-01,N
17110,14,2022-02-01,D
17111,14,2022-09-01,F
17112,14,2022-04-01,M
17113,14,2022-12-01,I
17114,14,2021-12-01,B
17115,14,2022-08-01,K
17116,11,2021-11-01,B
17117,14,2022-04-01,M
17118,14,2022-11-01,B
17119,14,2018-12-01,F
17120,14,2022-04-01,O
17121,14,2022-08-01,F
17122,14,2021-12-01,F
17123,14,2021-12-01,J
17124,14,2021-12-01,B
17125,11,2020-11-01,N
17126,14,2021-12-01,N
17127,14,2022-01-01,B
17128,14,2022-09-01,F
17129,14,2022-07-01,K
17130,14,2021-12-01,B
17131,14,2022-08-01,B
17132,11,2021-06-01,K
17133,14,2021-12-01,B
17134,14,2022-11-01,I
17135,14,2022-11-01,B
17136,14,2021-12-01,N
17137,14,2021-12-01,K
17138,14,2021-12-01,K
17139,14,2022-01-01,I
17140,11,2021-12-01,I
17141,14,2022-02-01,M
17142,14,2021-12-01,D
17143,14,2022-01-01,E
17144,14,2022-01-01,I
17145,14,2022-08-01,K
17146,11,2021-09-01,I
17147,14,2022-03-01,I
17148,14,2019-06-01,B
17149,14,2022-02-01,F
17150,11,2022-11-01,I
17151,14,2022-01-01,O
17152,14,2022-10-01,K
17153,14,2022-12-01,N
17154,14,2022-04-01,N
17155,14,2022-01-01,F
17156,14,2022-02-01,J
17157,14,2022-01-01,I
17158,11,2021-12-01,I
17159,14,2021-12-01,M
17160,14,2022-07-01,F
17161,14,2022-05-01,B
17162,14,2022-05-01,B
17163,14,2016-04-01,I
17164,14,2022-03-01,F
17165,14,2022-03-01,K
17166,14,2022-05-01,K
17167,14,2022-05-01,B
17168,14,2022-07-01,N
17169,14,2022-08-01,G
17170,14,2022-06-01,B
17171,14,2022-07-01,M
17172,14,2022-09-01,I
17173,14,2022-01-01,I
17174,14,2022-09-01,E
17175,14,2022-01-01,F
17176,14,2022-12-01,K
17177,14,2022-02-01,B
17178,14,2022-01-01,I
17179,14,2021-05-01,L
17180,11,2019-06-01,I
17181,14,2022-01-01,F
17182,11,2020-11-01,I
17183,14,2022-01-01,E
17184,14,2022-05-01,D
17185,14,2022-01-01,M
17186,14,2022-03-01,N
17187,14,2022-01-01,F
17188,14,2022-01-01,F
17189,14,2018-05-01,I
17190,14,2022-05-01,B
17191,11,2021-03-01,J
17192,14,2022-04-01,I
17193,14,2022-03-01,H
17194,14,2022-03-01,I
17195,14,2022-02-01,I
17196,14,2022-01-01,I
17197,14,2022-01-01,E
17198,14,2022-04-01,F
17199,14,2022-01-01,N
17200,14,2022-02-01,E
17201,14,2022-01-01,I
17202,14,2022-04-01,K
17203,14,2022-06-01,I
17204,14,2022-06-01,K
17205,14,2022-09-01,M
17206,14,2022-03-01,K
17207,14,2022-01-01,N
17208,14,2022-05-01,O
17209,11,2022-04-01,K
17210,14,2022-07-01,K
17211,14,2022-02-01,F
17212,14,2022-05-01,N
17213,14,2022-01-01,F
17214,14,2022-02-01,N
17215,14,2022-01-01,N
17216,14,2022-09-01,E
17217,14,2022-08-01,D
17218,14,2022-01-01,I
17219,14,2022-11-01,K
17220,14,2022-03-01,K
17221,14,2022-07-01,A
17222,14,2022-03-01,I
17223,14,2022-10-01,O
17224,14,2022-02-01,E
17225,14,2022-06-01,K
17226,14,2022-02-01,O
17227,14,2022-02-01,N
17228,14,2022-02-01,M
17229,14,2022-04-01,N
17230,11,2020-12-01,B
17231,14,2022-01-01,I
17232,14,2022-04-01,F
17233,14,2022-02-01,B
17234,14,2022-08-01,K
17235,14,2022-06-01,B
17236,14,2022-02-01,J
17237,14,2022-03-01,I
17238,11,2020-07-01,N
17239,14,2022-03-01,K
17240,14,2022-07-01,F
17241,14,2022-05-01,I
17242,14,2018-03-01,F
17243,14,2022-02-01,I
17244,14,2022-03-01,O
17245,14,2022-02-01,O
17246,14,2022-02-01,K
17247,14,2022-02-01,O
17248,14,2022-03-01,K
17249,14,2022-02-01,I
17250,14,2022-04-01,F
17251,14,2022-02-01,F
17252,14,2022-03-01,G
17253,11,2021-11-01,E
17254,14,2022-01-01,B
17255,14,2022-09-01,D
17256,14,2022-02-01,F
17257,14,2022-01-01,F
17258,14,2022-02-01,F
17259,14,2022-01-01,E
17260,14,2022-04-01,B
17261,14,2022-05-01,B
17262,14,2022-02-01,J
17263,14,2022-11-01,F
17264,14,2022-04-01,F
17265,14,2022-05-01,K
17266,14,2022-02-01,K
17267,14,2022-08-01,K
17268,14,2022-01-01,I
17269,14,2022-01-01,I
17270,14,2022-02-01,F
17271,14,2022-01-01,F
17272,14,2022-05-01,M
17273,14,2022-02-01,B
17274,14,2022-05-01,M
17275,14,2022-03-01,D
17276,14,2022-04-01,O
17277,14,2022-02-01,B
17278,14,2022-02-01,F
17279,14,2022-02-01,B
17280,14,2022-03-01,F
17281,11,2019-12-01,I
17282,14,2022-04-01,L
17283,14,2022-03-01,F
17284,14,2022-08-01,I
17285,11,2020-10-01,I
17286,11,2021-11-01,K
17287,14,2022-05-01,N
17288,14,2022-05-01,O
17289,14,2022-02-01,D
17290,14,2022-05-01,I
17291,14,2022-07-01,B
17292,14,2022-08-01,K
17293,11,2022-03-01,I
17294,14,2022-02-01,D
17295,11,2021-08-01,I
17296,14,2022-07-01,A
17297,14,2022-07-01,K
17298,14,2022-05-01,M
17299,11,2019-06-01,I
17300,14,2022-02-01,I
17301,14,2022-02-01,B
17302,14,2022-02-01,O
17303,14,2022-02-01,F
17304,14,2022-02-01,I
17305,11,2022-10-01,I
17306,14,2022-06-01,G
17307,14,2022-07-01,B
17308,14,2022-03-01,I
17309,14,2022-06-01,K
17310,14,2022-11-01,B
17311,14,2022-06-01,I
17312,14,2022-02-01,O
17313,14,2022-04-01,D
17314,14,2022-05-01,F
17315,14,2022-02-01,N
17316,14,2022-04-01,J
17317,14,2022-12-01,D
17318,14,2022-03-01,F
17319,14,2022-02-01,B
17320,14,2022-05-01,E
17321,14,2022-04-01,K
17322,14,2022-03-01,B
17323,14,2022-03-01,M
17324,14,2022-09-01,F
17325,11,2021-04-01,B
17326,14,2022-03-01,N
17327,14,2022-07-01,K
17328,14,2022-04-01,K
17329,14,2022-03-01,O
17330,14,2022-02-01,F
17331,14,2022-03-01,F
17332,14,2022-11-01,K
17333,14,2022-04-01,B
17334,14,2022-04-01,I
17335,14,2022-05-01,M
17336,14,2022-04-01,N
17337,14,2022-08-01,B
17338,14,2022-01-01,B
17339,14,2022-04-01,I
17340,14,2022-09-01,O
17341,14,2022-10-01,B
17342,14,2022-02-01,K
17343,11,2021-09-01,O
17344,14,2022-06-01,I
17345,14,2022-02-01,B
17346,14,2022-02-01,B
17347,11,2021-12-01,M
17348,14,2022-02-01,O
17349,14,2022-02-01,N
17350,14,2022-02-01,B
17351,14,2022-02-01,E
17352,14,2022-03-01,O
17353,14,2019-05-01,N
17354,14,2022-02-01,F
17355,11,2020-06-01,M
17356,14,2022-03-01,I
17357,11,2021-01-01,I
17358,14,2022-04-01,N
17359,11,2021-09-01,I
17360,14,2022-03-01,N
17361,14,2022-05-01,O
17362,11,2021-05-01,I
17363,14,2022-02-01,B
17364,14,2022-02-01,K
17365,14,2022-03-01,B
17366,14,2022-04-01,F
17367,14,2022-05-01,F
17368,14,2022-04-01,M
17369,14,2022-02-01,M
17370,11,2022-01-01,N
17371,14,2022-03-01,I
17372,11,2022-09-01,I
17373,14,2022-05-01,F
17374,14,2022-04-01,I
17375,14,2022-02-01,I
17376,14,2022-03-01,N
17377,14,2022-03-01,E
17378,11,2020-08-01,F
17379,11,2021-02-01,I
17380,14,2022-10-01,B
17381,14,2022-05-01,F
17382,14,2022-04-01,M
17383,14,2022-03-01,I
17384,14,2022-03-01,N
17385,14,2022-05-01,I
17386,14,2022-04-01,B
17387,14,2022-02-01,I
17388,14,2022-08-01,N
17389,14,2022-03-01,N
17390,11,2022-01-01,O
17391,14,2022-02-01,B
17392,14,2022-03-01,I
17393,14,2022-10-01,M
17394,14,2022-03-01,K
17395,14,2022-10-01,E
17396,14,2022-03-01,E
17397,14,2022-10-01,F
17398,14,2022-11-01,B
17399,14,2022-06-01,B
17400,14,2022-04-01,M
17401,14,2022-08-01,I
17402,14,2022-03-01,B
17403,11,2021-09-01,L
17404,11,2022-03-01,I
17405,14,2022-04-01,L
17406,14,2022-03-01,D
17407,11,2021-09-01,L
17408,14,2022-04-01,O
17409,11,2019-07-01,O
17410,14,2022-03-01,N
17411,11,2020-06-01,J
17412,14,2022-11-01,K
17413,14,2022-05-01,I
17414,14,2022-03-01,O
17415,14,2022-03-01,D
17416,14,2022-03-01,B
17417,11,2021-08-01,O
17418,14,2022-12-01,K
17419,11,2022-02-01,B
17420,14,2022-04-01,O
17421,11,2022-03-01,K
17422,14,2022-09-01,B
17423,14,2022-03-01,B
17424,14,2022-05-01,K
17425,14,2022-03-01,I
17426,14,2022-03-01,E
17427,14,2022-05-01,J
17428,14,2022-03-01,I
17429,14,2022-03-01,B
17430,14,2022-11-01,N
17431,14,2022-03-01,I
17432,14,2022-03-01,B
17433,11,2022-10-01,F
17434,14,2022-04-01,B
17435,14,2022-04-01,O
17436,14,2022-12-01,F
17437,14,2022-04-01,E
17438,14,2022-03-01,F
17439,11,2021-08-01,I
17440,14,2022-05-01,I
17441,11,2022-07-01,I
17442,14,2022-12-01,I
17443,14,2022-05-01,F
17444,11,2020-10-01,J
17445,14,2022-09-01,B
17446,14,2022-03-01,K
17447,14,2022-04-01,M
17448,14,2022-10-01,N
17449,14,2022-07-01,K
17450,14,2022-04-01,K
17451,14,2022-05-01,O
17452,14,2022-04-01,E
17453,14,2022-03-01,F
17454,11,2021-12-01,O
17455,14,2022-05-01,K
17456,14,2022-06-01,I
17457,11,2020-12-01,B
17458,11,2021-08-01,O
17459,14,2022-04-01,K
17460,14,2022-03-01,K
17461,14,2022-05-01,I
17462,14,2022-12-01,F
17463,14,2022-03-01,D
17464,14,2022-03-01,K
17465,14,2022-06-01,K
17466,14,2022-06-01,K
17467,14,2020-01-01,M
17468,14,2022-04-01,K
17469,11,2020-05-01,E
17470,14,2022-04-01,O
17471,14,2022-04-01,A
17472,14,2022-04-01,I
17473,14,2022-05-01,O
17474,14,2022-04-01,K
17475,14,2022-07-01,I
17476,14,2022-05-01,N
17477,14,2022-11-01,M
17478,14,2022-08-01,F
17479,14,2022-08-01,K
17480,14,2022-03-01,B
17481,14,2022-06-01,F
17482,11,2021-04-01,O
17483,14,2022-12-01,I
17484,14,2022-05-01,B
17485,14,2022-03-01,F
17486,11,2022-10-01,N
17487,11,2019-09-01,N
17488,11,2021-09-01,I
17489,14,2022-03-01,K
17490,14,2022-03-01,E
17491,14,2022-04-01,F
17492,14,2022-09-01,I
17493,14,2022-03-01,M
17494,14,2022-05-01,O
17495,14,2022-12-01,B
17496,11,2022-08-01,O
17497,14,2022-08-01,O
17498,14,2022-04-01,B
17499,14,2022-03-01,K
17500,14,2022-04-01,N
17501,14,2021-08-01,I
17502,11,2022-02-01,I
17503,14,2022-09-01,N
17504,14,2022-04-01,B
17505,14,2022-04-01,F
17506,14,2022-05-01,M
17507,14,2022-08-01,D
17508,14,2022-04-01,I
17509,14,2022-12-01,I
17510,14,2022-04-01,M
17511,14,2022-06-01,E
17512,14,2022-05-01,I
17513,14,2022-04-01,D
17514,14,2022-07-01,N
17515,11,2021-01-01,B
17516,14,2022-04-01,B
17517,14,2022-04-01,D
17518,14,2022-10-01,O
17519,14,2022-08-01,F
17520,14,2022-06-01,I
17521,14,2022-10-01,I
17522,14,2022-06-01,F
17523,14,2022-04-01,I
17524,14,2022-04-01,B
17525,14,2022-10-01,O
17526,14,2022-04-01,O
17527,14,2022-04-01,K
17528,14,2022-04-01,O
17529,14,2022-06-01,B
17530,11,2022-06-01,K
17531,14,2022-04-01,O
17532,14,2022-04-01,I
17533,14,2022-04-01,G
17534,14,2022-04-01,K
17535,11,2020-10-01,I
17536,14,2022-04-01,B
17537,14,2022-04-01,O
17538,14,2022-12-01,B
17539,14,2022-05-01,K
17540,14,2022-05-01,F
17541,14,2022-08-01,O
17542,14,2022-07-01,I
17543,14,2022-07-01,I
17544,11,2021-06-01,N
17545,14,2022-07-01,M
17546,14,2022-05-01,O
17547,14,2022-07-01,F
17548,11,2021-04-01,O
17549,14,2022-05-01,N
17550,14,2022-06-01,NA
17551,14,2022-05-01,B
17552,14,2022-08-01,I
17553,14,2022-08-01,F
17554,14,2022-06-01,F
17555,14,2022-04-01,N
17556,14,2022-09-01,B
17557,14,2022-06-01,O
17558,14,2022-06-01,K
17559,14,2022-06-01,N
17560,14,2022-05-01,M
17561,14,2022-05-01,O
17562,11,2021-01-01,E
17563,14,2022-04-01,K
17564,14,2021-11-01,F
17565,14,2022-07-01,E
17566,14,2022-05-01,K
17567,11,2021-12-01,O
17568,14,2022-05-01,C
17569,11,2021-07-01,O
17570,11,2019-05-01,K
17571,11,2021-07-01,E
17572,14,2022-05-01,K
17573,14,2022-07-01,B
17574,11,2022-09-01,K
17575,14,2022-05-01,B
17576,14,2022-09-01,M
17577,14,2022-06-01,E
17578,14,2022-07-01,F
17579,14,2022-04-01,J
17580,14,2022-09-01,I
17581,14,2022-05-01,B
17582,14,2022-05-01,K
17583,14,2022-04-01,I
17584,14,2022-04-01,O
17585,11,2021-10-01,E
17586,14,2022-05-01,N
17587,14,2022-08-01,B
17588,14,2022-04-01,B
17589,14,2022-04-01,K
17590,11,2019-12-01,O
17591,11,2021-06-01,J
17592,14,2022-04-01,H
17593,14,2022-06-01,I
17594,14,2022-08-01,B
17595,11,2022-01-01,I
17596,14,2021-12-01,E
17597,14,2022-05-01,I
17598,14,2022-07-01,K
17599,14,2022-05-01,B
17600,14,2022-12-01,B
17601,14,2022-08-01,B
17602,14,2022-05-01,D
17603,14,2022-08-01,N
17604,14,2022-09-01,K
17605,14,2022-05-01,I
17606,14,2022-06-01,N
17607,14,2022-05-01,K
17608,14,2022-06-01,K
17609,14,2017-10-01,I
17610,14,2022-06-01,M
17611,14,2022-06-01,E
17612,14,2022-05-01,B
17613,14,2022-06-01,K
17614,14,2022-05-01,B
17615,14,2022-05-01,G
17616,14,2022-10-01,I
17617,14,2022-06-01,N
17618,14,2022-05-01,B
17619,14,2022-09-01,B
17620,14,2022-11-01,O
17621,14,2022-05-01,K
17622,14,2022-05-01,O
17623,14,2022-05-01,F
17624,14,2022-07-01,M
17625,14,2022-06-01,K
17626,14,2022-07-01,F
17627,14,2022-07-01,M
17628,14,2022-05-01,E
17629,14,2022-07-01,F
17630,11,2021-02-01,B
17631,14,2022-12-01,I
17632,11,2018-09-01,A
17633,14,2022-05-01,K
17634,14,2022-06-01,E
17635,14,2022-07-01,I
17636,14,2022-05-01,O
17637,14,2022-05-01,J
17638,14,2022-06-01,F
17639,14,2022-05-01,O
17640,14,2022-05-01,I
17641,14,2022-06-01,J
17642,14,2022-05-01,I
17643,14,2022-05-01,B
17644,14,2022-05-01,I
17645,14,2022-05-01,F
17646,14,2022-05-01,F
17647,11,2022-10-01,B
17648,11,2021-02-01,I
17649,11,2022-05-01,O
17650,14,2022-06-01,N
17651,14,2022-10-01,F
17652,14,2022-12-01,E
17653,14,2022-06-01,J
17654,11,2022-06-01,G
17655,11,2021-12-01,J
17656,14,2022-07-01,I
17657,14,2022-09-01,O
17658,11,2021-06-01,B
17659,14,2022-09-01,B
17660,14,2022-05-01,E
17661,14,2022-07-01,M
17662,14,2022-07-01,N
17663,11,2021-02-01,B
17664,11,2021-12-01,B
17665,14,2022-05-01,E
17666,14,2022-12-01,F
17667,14,2022-07-01,F
17668,14,2022-07-01,F
17669,14,2022-06-01,I
17670,11,2022-08-01,K
17671,14,2022-06-01,B
17672,14,2022-08-01,G
17673,14,2022-06-01,N
17674,11,2022-05-01,B
17675,14,2022-05-01,B
17676,14,2022-09-01,M
17677,14,2022-09-01,N
17678,14,2022-07-01,F
17679,11,2022-10-01,I
17680,14,2022-05-01,F
17681,14,2022-09-01,A
17682,14,2022-05-01,A
17683,14,2022-09-01,F
17684,14,2022-05-01,F
17685,14,2022-06-01,I
17686,14,2022-09-01,N
17687,14,2022-12-01,K
17688,14,2022-09-01,K
17689,14,2022-07-01,M
17690,11,2021-10-01,I
17691,14,2022-09-01,B
17692,14,2022-06-01,I
17693,14,2022-05-01,F
17694,14,2022-07-01,E
17695,14,2022-08-01,E
17696,14,2022-05-01,M
17697,14,2022-06-01,K
17698,14,2022-12-01,E
17699,14,2022-05-01,I
17700,14,2022-11-01,I
17701,14,2022-12-01,I
17702,14,2022-08-01,O
17703,14,2022-12-01,J
17704,14,2022-09-01,F
17705,14,2022-06-01,B
17706,14,2022-10-01,N
17707,14,2022-11-01,B
17708,11,2021-06-01,M
17709,14,2022-06-01,E
17710,14,2022-05-01,E
17711,14,2022-08-01,N
17712,14,2022-07-01,B
17713,14,2022-06-01,F
17714,14,2022-06-01,D
17715,14,2022-06-01,E
17716,14,2022-11-01,F
17717,14,2022-06-01,F
17718,14,2022-06-01,B
17719,14,2022-08-01,I
17720,14,2022-06-01,O
17721,11,2022-09-01,I
17722,14,2022-07-01,F
17723,11,2021-03-01,M
17724,14,2022-08-01,M
17725,14,2022-07-01,D
17726,14,2022-08-01,B
17727,14,2022-06-01,B
17728,14,2022-06-01,K
17729,14,2022-08-01,M
17730,14,2022-08-01,M
17731,14,2022-08-01,N
17732,14,2022-06-01,F
17733,14,2022-08-01,K
17734,14,2022-06-01,F
